writer,time,text
jln1103,8주,"집에 귀염둥이가 생겼다❤ 더듬이같이 생긴게 폴폴거리면서 다니는데 넘 귀여워ㅋ 물걸레청소까지 해주고 너무 편하고 고맙다 오래오래 같이하자🥰
#로봇청소기#물걸레청소기#완전편함#음성은별로"
ilife_korea,8주,"지금 A4s를 구매시, 백화점 상품권 증정!!
(2020.04.03~04.09)🎁
_
강력 흡입 아이라이프 로봇청소기 A4s!
▶강력 흡입력의 기본, BLDC 모터 탑재
▶4가지 다양한 청소모드로 구석구석 깨끗하게!
.
지금 스마트스토어에서 구매하시면,
할인가와 더불어 백화점 상품권 2만원도 증정🎉
.
ILIFE IS YOUR LIFE.
.
#아이라이프 #아이라이프로봇청소기 #로봇청소기 #로봇청소기추천 #ilife #만경 #주식회사만경 #집안일 #건식 #습식 #청소 #청소기 #생활가전 #편리함 #바닥청소 #진공청소기 #a4s #v5spro #v80 #v8s #w400 #스마트 #스마트스토어 #이벤트 #할인 #신혼부부 #신혼집인테리어 #신혼살림 #주부일상 #주부스타그램"
may__kj,8주,".
⠀
왜 이제야 샀을까😁
⠀
_
⠀"
nike.on.air,8주,"로봇청소기 뚜둘겨 패다가 이제는 버튼 눌러서 끄는 개똑똑한 니케
😩🤭 유튭에 로보락 물걸레 로봇청소기 S5 MAX 리뷰 올렸습니다!"
hello.letit,8주,"[LETiT MAGAZINE] ㅤ
ㅤ
‘안심하고 맡기는 똑똑한 살림 도우미’ㅤ
ㅤ
전력 소비도 스마트하게ㅤ
잠이 들 때도, 눈을 뜰 때도 스마트하게ㅤ
로봇 청소기와 똘똘한 공기청정기로 청소까지 스마트하게ㅤ
ㅤ

우리집 똑똑한 스마트 IoT 가전을 레티트에서 만나보세요🤳🏻"
sh_juvely,8주,"아침부터 청소중..
하나라도 일어나기전에 끝내야
한다..땀으로 샤워했네^^;;;
이 와중에 둘째 방해공작!
청소하는건지도 모르고 자기랑 장난
치는줄아네..못말려~ㅋㅋㅋ

아..덥다..
밤마다 로봇청소기 출동하는데도..ㅠ

#아침청소#아들둘맘#육아맘#아들맘
#귀요미#도치맘#미니멀라이프는없네
#오늘은뭐하고놀지#육아#일상#코드제로
#코드제로a9#힘들다#로봇청소기#baby"
jm__rental,8주,"⠀
━━━☆ LG로봇청소기 ☆━━━
⠀
안녕하세요.오늘 소개시켜드릴 제품은 LG제조사
의 스스로 학습하고 맞춤 청소를 하는 로봇청소기
입니다. 인공지능스마트 터보 기능으로 더욱 강력하게
흡입하여 먼지를 확실히 청소합니다.
⠀
또한 더욱 더 정밀해진 3D센서로 집안 내 장애물을
똑똑하게 인식하여 부딪히지않고 구석구석 꼼꼼하게
청소합니다. 그리고 스마트폰을 통해 원하는곳과 그러치
않은곳을 선택하여 청소도 가능합니다.
⠀
작은크기,더강력한 흡입력,스마트 인버터 모터
오래도록 강력한 흡입력, 2중 터보 싸이클론 등편리하고
확실하게 청소를 맡겨보시는것도 괜찮은거같습니다. 더욱
자세한 상담과 친절한안내 도와드리고있습니다.
⠀
👇견적상담은👇
✧1877-9632✧
⠀
👑수량이 많아질수록 더욱 저렴해지는
뭉칠수록 저렴한할인혜택받아보세요
⠀
👑 기업 대량 렌탈 전문상담원이 고객님께 딱 맞는
조건과 사양으로 구성하여 최적의 견적을 내드립니다.
⠀
👑 업계 ""최다""렌탈상품 저희 렌탈샵에 없으면
다른곳에도 없습니다.검색이 되지않는 상품이라도
주저말고 연락주세요!
⠀
👑 따로 신경쓰지않아도 딱! 맞춰오는
본사 케어서비스로 관리의 편안함을 느껴보세요
⠀
👑렌탈 이용고객 들을 위한 회원전용
인터넷 쇼핑몰을 운영합니다. 최대 90% 저렴한
가격으로 똑똑하게 소비하세요~
⠀
👇견적상담은👇
✧1877-9632✧
http://jm-rental.com/
⠀
""회원전용""쇼핑몰
✧ http://shop.jm-rental.com/ ✧
⠀
⠀
⠀
⠀"
hanssem232,35분,"와이셔츠만 다리다가 거즈손수건 다리니까 기분이 이상하다 ㅎㅎㅎ
아빠가 이렇게 일요일 새벽부터 너를 위한다 꽁꽁이한테 나중에 티내려는거아님
#다림질 #곧만나요 #쥐띠아빠 #쥐띠아가 #흰쥐띠아기 #D-17 #주말일상 #라이프로 #lifero #로봇청소기 #현대백화점 #ppl아님 #집이좁아 #사진각이안나옴"
shaqii,1시간,#로봇청소기 #로보락s5max 엄청 똑똑해졌네
cong_nana,4시간,니가내친구 #로봇청소기 같은애들중엔 좀 멍청한듯....그래서짠해 맏형 코드제로가 있으니 넌그냥 내보조나 해주렴 #a978
lovelyyesmom,7시간,"#세계미래보고서 #왼손필사 #과학의발전 #ai #2020 책봐서 그런가 가전에 관심 #로봇청소기 구입
이름은 #효자 귀엽다 #딸 말론 강아지같단다 정리로봇은 없냐며 ㅎㅎ #청소해방 청소다하고 들어가 쉰다 손목 #테니스엘보 아픈데 집안일 도우미 생겨 넘 좋다 #원더스 #wonders
#아들 #킥보드 매일 타게 생겼네
#ifeelpretty #영화 #무비스타그램
남친 추천으로 같이 보게 되렀는데 가장 설레였던 장면
중반부쯤. 주인공과 남친이 같이 돗자리에 앉아 대화나눌때 남친이 주인공에 대한 느낀점을 말하며 주인공이 격려해주는 장면이 올해 본 영화중 가장 손꼽힌다
주인공 댄스장면도 최고. 얼마나 큰용기를 냈을까
#iloveyou ♥ 이츠르네!! #itsme
방금봤는데 또 보고싶은영화다 대사들을 다시 자세히 듣고싶다."
on__ooo_,8시간,"오오 드디어 구입했으요!

청소하는 시간을 조금이라도 줄여보고자 구입😏

로봇 청소기 하나로 삶의 질이 달라집니다😎
#드뎌 #로봇청소기 #로보락 #S5MAX"
ssbasketss,8시간,"로봇청소기님 입양 축하쇼
#roborock #roborocks5max #로봇청소기 #샤오미"
k.jaeiness,10시간,"#로봇청소기
#우리집귀요미

#외출후청소 시켜놨더니
열심히 돌아다니다가 안보이길래
어디갔지? 그랬는데....
#배고파서밥먹으러가는길 이였다네
어쩐지..엄청 조용히 가더라, 너 ㅋㅋ

#소음적은로봇청소기
#알아서척척 #일잘하는로봇청소기
물걸레, 마른걸레, 먼지청소(일반청소기) 다 된다
#가성비갑로봇청소기
#너쫌맘에든다 ㅋㅋㅋ

물걸레 장착하면 시작점에 물이 좀 많이 분사되긴 하는데
청소 하다보면 적당히 잘 나오는 듯
물통 끝까지 물을 다 쓰진 못하는게 쪼꼼 아쉽지만
꿉꿉한 냄새 나지 않아서 나름 만족하는 중

10~15% 남았을 때, 충전하러 가는데
완충하는데 4시간 정도 걸림

#우리집 #잘부탁해
#뽀꼼씨의일상
#청소신세계경험시작
#크레타로봇청소기
#크레타물걸레로봇청소기
#크레타G2"
son_gr17,23시간,너 무거워서 청소기 힘들어한다...
e.j.kim_,1일,"#라이프로 #로봇청소기 #rx9
세상 똑똑한 우리 이모님
침대,소파밑 청소해주면 너무 사랑스러움"
dasom_ei,1일,"#리그램 - @ecovacs_korea by @get_regrammer
#에코백스 #체험단 #이벤트 🎉
⠀
#세계최초 자율주행 dToF 센서 로봇공기청정기
【에코백스 ATMOBOT AVA 체험단 이벤트】
-모집 : 20.05.20(수)~20.05.31(일)
-발표 : 20.06.01(월)
-인원 : 30명
⠀
▶️자세히 알아보기 :
https://cafe.naver.com/oppanavi/105109
※ 체험단 활동내용, 활동기간 등 자세한 내용은 체험단 모집 페이지의 유의사항을 꼭 확인해주세요.
※ 네이버카페 ‘파인뷰, 파인드라이브 사랑하는 사람들의 모임’을 검색하세요.
⠀
#애트모봇 #애트모봇애바 #30명 #모집 #팔로우이벤트
#파인뷰 #로봇청소기 #물걸레로봇청소기 #체험단모집
#ECOVACS #ATMOBOTAVA #ATMOBOT #event"
jinjueunlover,1일,"고민끝에 우리집에온 로봇청소기
건조기 로봇청소기 식기세척기 3가지가 정말신세계라하여 두번째 신세계 로봇청소기 데려옴
우리주아 과자부스러기 3여자 머리카락을 부탁해🤗
#로봇청소기
#이제
#식기세척기만남았네
#그건
#이사가면사자
#로봇킹🤖"
sweet_so_2019,1일,".
ʙʀᴀᴀᴠᴀ 390ᴛ

드디어 저희집에도 이모님이-

브라바를 살지
에브리봇엣지를 살지
고민을 정말 많이 했는데

소음도 적고
일회용 청소포랑 호환이 되고
쇼파 밑 청소도 해주는
브라바로 샀어요.

명성대로 묵묵하게 청소 잘하네요. 👍🏻
-
#내돈내산 #birthdaygift 😅"
zzang_mimii,1일,"작은아빠네집 로봇청소기가 무서운 울애기ㅋㅋㅋㅋ
엄처무서워하넼ㅋㅋㅋ넘귀엽😘
그래서 우리집엔 저 이모님 안들이는고야😅😅
#생후444일#14개월아기#로봇청소기#무서워요#쫄보#😱#3월생#황금돼지띠맘#딸#딸랑구#딸래미#내새끼#울애기
#딸바보#도치맘#도치빠#육아맘#딸맘#딸스타그램#맘스타그램#아기스타그램
#아기#육아#일상#소통#육아일기#육아기록#육아소통"
doorim_315,1일,"집 도착하자마자 탐색시작

누가 보면 집주인인줄🐈"
w.h.jo,1일,s5 max! 올해 산 것 중 가장 잘 산 것! 왜 여태 이걸 몰랐지@@@ #s5max #로보락 #로봇청소기
with2204,1일,"세상에 이런 꿀템이 있었다니!!!😄 이제 식기세척기 하나 남았다

#에브리봇3i #로봇청소기 #우리집이모님
생각보다 똑똑함"
_____hyoyeon_____,1일,"#첫줄
세상 편하네
우리집 청소부
집이 엄청 깨끗해짐-♡
.
.
#엘지로보킹 #로보킹 #로봇청소기 #세상편함 #굿"
ming877,1일,"혼자 청소도 잘하고 충전도 잘하고 기특해 죽겠다 💖
선물 감사합니다!!
#청소 #로봇청소기 #트윈보스s9 #청소기 #신혼집인테리어"
jjong_wook_,1일,오호호 요놈이 와있네 ㅎㅎㅎㅎㅎ 이눔!! 내대신 노동을하라!! #로봇청소기 #샤오미 #분신 #택배
lyu392,1일,#로봇청소기 #로봇청소기교체 #robovacg10 #robovacg10hybrid #최고의지능형청소기 #그동안수고많았다모뉴엘로봇청소기
jeong_ki_79,1일,"재밌니?
#캣스타그램
#먼치킨#랙돌#래가퍼#레가퍼
#로봇청소기#치후360s9
#소다#소다냥"
forward_yujin,1일,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ밤늦게까지 논문 도와주고 번돈으로 산 제습기#제습기#다음은#로봇청소기#죽겠다#혼자하는#혼수
000na_da000,1일,"일시키고 감시중 😏😏
.
.
.
#에브리봇 #로봇청소기 #everybot"
minaa___c,1일,"#거의모든것의리뷰

샤오미 로봇청소기 2세대

1. 그런 분들 있잖아요? 하나부터 열까지 뭐든 내 손으로 해야 직성이 풀리고 막, 쓸고 닦고 하다보면 스트레스가 눈녹듯 풀리고 막. 그런 분들은 이 아이와 함께 하시기 힘듭니다. “칠칠치 못한 X” 소리가 절로 나오실 거에요. 저같은 사람=청소가 세상에서 제일 힘들고 귀찮고 막, 하루중 제일 많은 시간을 어떻게 하면 청소를 좀 덜하고 살까 궁리하는데 쓰고 막, 그런 분들? 사셔도 됩니다. 분명 기특해하고 이뻐해주고 이름 붙여주고 막 그러실 거에요. 저는요? 존대말 써드립니다. 너무나 귀여우세요.

2. 말하자면, 이렇습니다. #살까말까고민하기전에나자신부터돌아보라

3. 세상 모든 물건이 다 그렇겠지만, 로봇청소기는 특히나 사용환경빨을 많이 탑니다. 점점 가사일을 힘에 부쳐하시는 저희 어머니가 가끔씩 흥미를 보이시지만, 전 권해드리지 않아요. 나이드시니 뭐든 눈에 보이는 곳에 꺼내놓고 사용하시는지라 바닥에 물건이 참 많아요. 청소 시작전에 바닥에 있는 물건들 올려두고 치우는게 더 귀찮으실게 안봐도 뻔하니까요. 어린 아이들땜에 항상 장난감이 바닥에 흩어져 있다든가, 쓰러지기 쉬운 소품이나 조명 등이 많으신 분들도 마찬가지입니다. 미니멀라이프 하는 분들은 대체로 사용하시기 유리한 환경이실 것 같아요.

4. 저희집 기준으로(24평 확장형 아파트) 집 전체 청소하는데 45분 정도 걸리고, 배터리 30% 안되게 쓰기 때문에 40평 이상 큰 평수도 문제없을 것 같아요. 소음은 제법 있는 편이어서 흡입강도 4단계중 2단계로만 해도 TV보기 힘듭니다. 흡입력은 당연히, 유선은 물론 왠만한 무선청소기보다 약한 편이고, 물걸레 기능도 뭐, 묵은 때 얼룩 이런거 시원하게 박박 닦아주고 그러진 않아요. 어디선가 “햝고 지나가는 수준”이라는 평도 봤어요. 약한 흡입력 덕에 놓친 먼지나 머리카락 정도 뒤따라가며 처리한다,고 생각하시면 평화롭습니다.

5. 기계와 낯가리는 아날로그형 인간이지만, 가장 큰 장점으로 스마트폰 앱과 연동된다는 점을 꼽습니다. 시작, 청소예약, 구역설정 등 다 할 수 있고, 빼먹은 곳 없이 청소 잘 했는지 감시도 할 수 있구요. 무엇보다도 “접근금지구역”을 앱으로 설정해둘 수 있어서 제일 유용했어요. 집에 씽크대 절수페달이 있어서, 그냥 두면 오며가며 툭툭 쳐서 물을 틀거든요. 예전 모델들은 테이프 같은걸 바닥에 직접 붙여 막아야했다던데, 요거 써보면 새삼스레 똑똑해 보입니다.

6. 알아서 우리집 지도 잘 그려놓고 꼼꼼히 잘 다닐 때는 엄청 스마트해보여요. 벽이나 가구와 싸우거나 집(충전기)으로 못 돌아간 적 없구요, 단차 있는 욕실이나 현관으로 추락한 적도 없어요. 아. 현관에 슬리퍼를 바짝 붙여놨더니 그거 타고 내려갔다 못 올라온 적 있네요. 그래도 올려달라고 소리를 내주니까요 뭐. 달려가서 도와주면 됩니다. 참. 소속사에서는 2cm 이내의 장애물은 넘을수 있다는걸 자랑하는데, 전 이게 오히려 불편했어요. 선풍기처럼 바닥이 비교적 얇은 물건에는 자꾸 올라가려 하고, 빨래건조대 바닥부분 바를 자꾸 타넘으려 하다 걸려서요. 미리 치워줘야 합니다.

7. 제가 느낀 최고의 단점은, 물걸레에 물 공급해주는 물통 구멍이 너무 작고 불편하게 붙어있다는 점? 청소 끝나면 물통 비우고 탁탁 털어 말리고 싶은데 아무리 애써도 물을 다 뺄 수 없어요. 너무 찝찝하다는요.

8. 결론적으로 전, 아주 만족하며 잘 쓰고 있어요. 물론 직접 구석구석 쓸고 닦는 것과는 비교도 할 수 없을테고, 이거 하나로 모든 청소를 끝낼 수 있는건 아니지만. 소파 밑이나 침대 밑 같은 손닿기 힘든 곳을 매일 닦아낼 수 있다는 점, 최소한의 노동으로 적당히 깔끔한 수준의 집을 꾸준히 유지할 수 있다는 점 등이 다른 단점들을 상쇄해 줍니다. 결정적으로다가, 가사일에 드는 시간과 노동을 줄여준다는건, 뭐가 됐든 아름다운 것 아니겠어요?

#거의모든것의리뷰
#내돈내산

#샤오미 #로봇청소기 #미지아 #샤모님 #리뷰 #집스타그램 #살림 #거실 #간결한삶 #유유자적 #미니멀라이프 #심플라이프"
minjung_hi,1일,"머리쿵은.... 사진용이었다😊
헬멧 필수......😅"
hershey190625,1일,"강아지가 로봇청소기를 보면 생기는일 ^^;;;

#시베리안허스키 #허스키 #로봇청소기 #강아지와 로봇청소기 #개스타그램 #멍스타그램 #멍멍이 #강아지"
i_an_2018,1일,"⠀
새로온 이모님이 무서운 정이안ㅋㅋㅋㅋ
⠀
#엄마는좋다 #앞으로친해지자 #이름은동그리
#샤오미 #로봇청소기 #s5max"
